1E65145B		FinFireWire	2012-05-14 02:00:00	2014-05-16 02:00:00		13080	Yes
1E65145B		FinUSB Suite	2012-05-14 02:00:00	2014-05-16 02:00:00		13080	Yes
1E65145B		FinUSB Suite	2012-05-14 02:00:00	2014-05-16 02:00:00		13080	Yes
1E65145B		FinUSB Suite	2012-05-14 02:00:00	2014-05-16 02:00:00		13080	Yes
1E65145B		FinUSB Suite	2011-02-26 01:00:00	2012-03-01 01:00:00		13080	
1E65145B		FinUSB Suite	2011-02-26 01:00:00	2012-03-01 01:00:00		13080	
1E65145B		FinUSB Suite	2011-02-26 01:00:00	2012-03-01 01:00:00		13080	
1E65145B		FinFireWire	2011-03-30 02:00:00	2012-04-01 02:00:00		13080	
1E65145B		FinFireWire	2011-03-30 02:00:00	2012-04-01 02:00:00		13080	
1E65145B		FinFireWire	2011-03-30 02:00:00	2012-04-01 02:00:00		13080	
F378934F		FinUSB Suite	2009-11-08 00:00:00	2011-02-12 00:00:00		13080	Yes
F378934F		FinUSB Suite	2009-11-08 01:00:00	2012-02-12 01:00:00		13080	Yes
F378934F		FinSpy	2011-05-08 02:00:00	2012-05-16 02:00:00	Base license + 100 targets + 5 agents	549000	Yes
F378934F		FinFly USB	2011-05-08 02:00:00	2012-05-16 02:00:00		4620	Yes
F378934F		FinSpy	2011-05-08 02:00:00	2013-05-16 02:00:00	Base license + 150 targets + 5 agents	666000	Yes
F378934F		FinFly USB	2011-05-08 02:00:00	2013-05-16 02:00:00		4620	
F378934F		FinUSB Suite	2009-11-08 01:00:00	2013-05-16 02:00:00		13080	Yes
F378934F		FinFly LAN	2011-06-05 02:00:00	2012-06-13 02:00:00		32580	
F378934F		FinFly Web	2011-08-13 02:00:00	2012-08-15 02:00:00		36600	Yes
F378934F		FinFly ISP	2011-10-16 02:00:00	2012-11-30 01:00:00			Yes
F378934F		FinIntrusion Kit	2011-12-14 01:00:00	2012-06-13 02:00:00		30600	Yes
F378934F		FinFly ISP	2011-10-16 02:00:00	2013-07-01 02:00:00			
F378934F		FinFly Web	2011-08-13 02:00:00	2013-07-01 02:00:00		36600	
F378934F		FinSpy	2011-05-08 02:00:00	2013-09-30 02:00:00	Base license + 150 targets + 7 agents	688800	Yes
F378934F		FinUSB Suite	2013-12-09 01:00:00	2016-12-16 01:00:00		13080	
F378934F		FinSpy	2013-12-09 01:00:00	2016-12-16 01:00:00	Base license + 150 targets + 7 agents	688800	
F378934F		FinIntrusion Kit	2013-12-09 01:00:00	2016-12-16 01:00:00		30600	
E7549C72	South Africa	FinSpy	2009-09-02 00:00:00	2011-09-03 00:00:00	Base license + 100 targets + 3 agents	526200	Yes
E7549C72	South Africa	FinFly USB	2009-09-02 00:00:00	2011-09-03 00:00:00		4620	Yes
E7549C72	South Africa	FinFly LAN	2009-09-10 00:00:00	2011-09-14 00:00:00		32580	Yes
E7549C72	South Africa	FinUSB Suite	2010-06-22 00:00:00	2011-06-30 00:00:00		13080	Yes
E7549C72	South Africa	FinFly LAN	2009-09-10 00:00:00	2011-09-14 00:00:00		32580	Yes
